<Application>																								
0	22	-0.4416569	-2.45E-07	23	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	23	-0.4419637	-2.45E-07	24	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	24	-0.4422704	-2.45E-07	25	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	25	-0.4422704	-2.45E-07	26	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	26	-0.4425771	-2.45E-07	27	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	27	-0.4428838	-2.45E-07	28	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	28	-0.4428838	-2.45E-07	29	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	29	-0.4431905	-2.45E-07	30	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	30	-0.4434972	-2.45E-07	31	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	31	-0.4438039	-2.45E-07	32	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	32	-0.4438039	-3.07E-07	33	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	33	-0.4441106	-2.45E-07	34	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	34	-0.4444173	-2.45E-07	35	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	35	-0.4444173	-2.45E-07	36	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	36	-0.444724	-2.45E-07	37	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	37	-0.444724	-3.07E-07	38	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	38	-0.4450307	-2.45E-07	39	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	39	-0.4453374	-2.45E-07	40	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	40	-0.4453374	-2.45E-07	41	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	41	-0.4456441	-2.45E-07	42	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	42	-0.4459508	-2.45E-07	43	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	43	-0.4459508	-3.07E-07	44	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	44	-0.4462576	-2.45E-07	45	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	45	-0.4462576	-2.45E-07	46	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	46	-0.4465643	-2.45E-07	47	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	47	-0.446871	-2.45E-07	48	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	48	-0.446871	-2.45E-07	49	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	49	-0.4471777	-2.45E-07	50	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	50	-0.4474844	-2.45E-07	51	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	51	-0.4474844	-2.45E-07	52	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	52	-0.4477911	-2.45E-07	53	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	53	-0.4477911	-2.45E-07	54	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	54	-0.4480978	-2.45E-07	55	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	55	-0.4477911	-2.45E-07	56	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	56	-0.4480978	-2.45E-07	57	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	57	-0.4484045	-2.45E-07	58	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	58	-0.4484045	-2.45E-07	59	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	59	-0.4487112	-2.45E-07	60	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	60	-0.4487112	-2.45E-07	61	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	61	-0.4487112	-2.45E-07	62	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	62	-0.4490179	-2.45E-07	63	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	63	-0.4487112	-2.45E-07	64	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	64	-0.4484045	-2.45E-07	65	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	65	-0.4484045	-2.45E-07	66	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	66	-0.4487112	-2.45E-07	67	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	67	-0.4487112	-2.45E-07	68	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	68	-0.4490179	-2.45E-07	69	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	69	-0.4490179	-2.45E-07	70	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	70	-0.4490179	-2.45E-07	71	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	71	-0.4493246	-2.45E-07	72	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	72	-0.4493246	-2.45E-07	73	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	73	-0.4496313	-2.45E-07	74	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	74	-0.449938	-2.45E-07	75	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	75	-0.449938	-2.45E-07	76	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	76	-0.449938	-2.45E-07	77	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	77	-0.4502447	-2.45E-07	78	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	78	-0.4502447	-2.45E-07	79	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	79	-0.4505515	-2.45E-07	80	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	80	-0.4505515	-2.45E-07	81	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	81	-0.4508581	-2.45E-07	82	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	82	-0.4508581	-2.45E-07	83	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	83	-0.4511648	-2.45E-07	84	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	84	-0.4511648	-2.45E-07	85	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	85	-0.4514716	-2.45E-07	86	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	86	-0.4514716	-2.45E-07	87	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	87	-0.4517783	-2.45E-07	88	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	88	-0.4517783	-2.45E-07	89	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	89	-0.452085	-2.45E-07	90	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	90	-0.452085	-2.45E-07	91	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	91	-0.452085	-2.45E-07	92	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	92	-0.4523917	-2.45E-07	93	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	93	-0.4523917	-2.45E-07	94	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	94	-0.4523917	-2.45E-07	95	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	95	-0.4523917	-2.45E-07	96	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	96	-0.4523917	-2.45E-07	97	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	97	-0.4526984	-2.45E-07	98	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	98	-0.4526984	-2.45E-07	99	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	99	-0.4526984	-2.45E-07	100	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	100	-0.4526984	-2.45E-07	101	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	101	-0.4530051	-2.45E-07	102	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	102	-0.4530051	-2.45E-07	103	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	103	-0.4533118	-2.45E-07	104	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	104	-0.4533118	-2.45E-07	105	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	105	-0.4536185	-2.45E-07	106	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	106	-0.4536185	-2.45E-07	107	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	107	-0.4536185	-2.45E-07	108	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	108	-0.4536185	-2.45E-07	109	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	109	-0.4539252	-2.45E-07	110	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	110	-0.4539252	-2.45E-07	111	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	111	-0.4539252	-2.45E-07	112	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	112	-0.4542319	-2.45E-07	113	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	113	-0.4542319	-2.45E-07	114	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	114	-0.4545386	-2.45E-07	115	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	115	-0.4545386	-2.45E-07	116	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	116	-0.4545386	-2.45E-07	117	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	117	-0.4548453	-2.45E-07	118	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	118	-0.4548453	-2.45E-07	119	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	119	-0.4548453	-2.45E-07	120	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	120	-0.455152	-2.45E-07	121	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	121	-0.4554587	-2.45E-07	122	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	122	-0.4554587	-2.45E-07	123	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	123	-0.4554587	-2.45E-07	124	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	124	-0.4557655	-2.45E-07	125	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	125	-0.4560722	-2.45E-07	126	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	126	-0.4560722	-2.45E-07	127	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	127	-0.4560722	-2.45E-07	128	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	128	-0.4563788	-2.45E-07	129	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	129	-0.4563788	-2.45E-07	130	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	130	-0.4566856	-2.45E-07	131	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	131	-0.4566856	-2.45E-07	132	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	132	-0.4566856	-2.45E-07	133	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	133	-0.4569923	-2.45E-07	134	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	134	-0.4569923	-2.45E-07	135	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	135	-0.457299	-2.45E-07	136	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	136	-0.457299	-2.45E-07	137	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	137	-0.457299	-2.45E-07	138	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	138	-0.457299	-2.45E-07	139	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	139	-0.4569923	-2.45E-07	140	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	140	-0.4569923	-2.45E-07	141	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	141	-0.4569923	-2.45E-07	142	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	142	-0.4569923	-2.45E-07	143	-0.001525902	5	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	143	-0.4566856	-2.45E-07	144	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	144	-0.4563788	-2.45E-07	145	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	145	-0.4560722	-2.45E-07	146	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	146	-0.4560722	-2.45E-07	147	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	147	-0.4560722	-2.45E-07	148	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	148	-0.4560722	-2.45E-07	149	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	149	-0.4560722	-2.45E-07	150	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	150	-0.4560722	-2.45E-07	151	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	151	-0.4557655	-2.45E-07	152	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	152	-0.4560722	-2.45E-07	153	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	153	-0.4560722	-2.45E-07	154	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	154	-0.4560722	-2.45E-07	155	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	155	-0.4560722	-2.45E-07	156	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	156	-0.4563788	-2.45E-07	157	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	157	-0.4563788	-2.45E-07	158	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	158	-0.4566856	-3.07E-07	159	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	159	-0.4566856	-2.45E-07	160	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	160	-0.4569923	-2.45E-07	161	-0.001525902	5	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	161	-0.4569923	-2.45E-07	162	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	162	-0.4569923	-2.45E-07	163	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	163	-0.4569923	-2.45E-07	164	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	164	-0.4569923	-2.45E-07	165	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	165	-0.4569923	-2.45E-07	166	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	166	-0.4569923	-2.45E-07	167	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	167	-0.4569923	-2.45E-07	168	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	168	-0.457299	-2.45E-07	169	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	169	-0.457299	-2.45E-07	170	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	170	-0.457299	-2.45E-07	171	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	171	-0.457299	-2.45E-07	172	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	172	-0.457299	-2.45E-07	173	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	173	-0.457299	-2.45E-07	174	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	174	-0.457299	-2.45E-07	175	-0.001525902	5	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	175	-0.4569923	-2.45E-07	176	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	176	-0.4566856	-2.45E-07	177	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	177	-0.4566856	-2.45E-07	178	-0.001525902	5	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
0	178	-0.4566856	-2.45E-07	179	-0.001525902	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
